"id","movement_id","cue_text","order"
7375,266,"Move as quickly as possible to the platform, and load it, extending through your hips, knees, and ankles to get it as high as possible. Place it onto the platform, ensuring it doesn't fall off.",2
7376,266,"Return to the starting position to retrieve the next sandbag, and repeat until the event is completed.",3
7377,268,Start out by sitting at the end of a flat bench with a barbell placed on top of your thighs. Your feet should be shoulder width apart from each other.,0
7378,268,Grip the bar with your palms facing down and make sure your hands are wider than shoulder width apart from each other. Begin to lift the barbell up over your head until your arms are fully extended.,1
7379,268,Now lower the barbell behind your head until it is resting along the base of your neck. This is the starting position.,2
7380,268,"While keeping your feet and head stationary, move your waist from side to side so that your oblique muscles feel the contraction. Only move from side to side as far as your waist will allow you to go. Stretching or moving too far can cause an injury to occur. Tip: Use a slow and controlled motion.",3
7381,268,Remember to breathe out while twisting your body to the side and in when moving back to the starting position.,4
7382,268,Repeat for the recommended amount of repetitions.,5
7383,279,Lay on the floor with your feet flat and knees bent.,0
7384,279,"Raise one leg off of the ground, pulling the knee to your chest. This will be your starting position.",1
7385,279,"Execute the movement by driving through the heel, extending your hip upward and raising your glutes off of the ground.",2
7386,279,"Extend as far as possible, pause and then return to the starting position.",3
7387,267,"To begin, lie down with your back pressed against the floor or on an exercise mat (optional). Your arms should be fully extended to the sides with your palms facing down. Note: The arms should be stationary the entire time.",0
7388,267,"With a slight bend at the knees, lift your legs up so that your heels are about 6 inches off the ground. This is the starting position.",1
7389,267,Now lift your left leg up to about a 45 degree angle while your right leg is lowered until the heel is about 2-3 inches from the ground.,2
7390,267,Switch movements by raising your right leg up and lowering your left leg. Remember to breathe while performing this exercise.,3
7391,267,Repeat for the recommended amount of repetitions.,4
7392,272,"Place a neck strap on the floor at the end of a flat bench. Once you have selected the weights, sit at the end of the flat bench with your feet wider than shoulder width apart from each other. Your toes should be pointed out.",0
7432,282,"Return to the starting position, taking a couple steps back to take the slack out of the line.",3
7393,272,"Slowly move your torso forward until it is almost parallel with the floor. Using both hands, securely position the neck strap around your head. Tip: Make sure the weights are still lying on the floor to prevent any strain on the neck. Now grab the weight with both hands while elevating your torso back until it is almost perpendicular to the floor. Note: Your head and torso needs to be slightly tilted forward to perform this exercise.",1
7394,272,Now place both hands on top of your knees. This is the starting position.,2
7395,272,Slowly lower your neck down until your chin touches the upper part of your chest while breathing in.,3
7396,272,"While exhaling, bring your neck back to the starting position.",4
7397,272,Repeat for the recommended amount of repetitions.,5
7398,273,"To get into the starting position, first sit down on the machine and place your feet on the front platform or crossbar provided making sure that your knees are slightly bent and not locked.",0
7399,273,Lean over as you keep the natural alignment of your back and grab the single handle attachment with your left arm using a palms-down grip.,1
7400,273,With your arm extended pull back until your torso is at a 90-degree angle from your legs. Your back should be slightly arched and your chest should be sticking out. You should be feeling a nice stretch on your lat as you hold the bar in front of you. The right arm can be kept by the waist. This is the starting position of the exercise.,2
7401,273,"Keeping the torso stationary, pull the handles back towards your torso while keeping the arms close to it as you rotate the wrist, so that by the time your hand is by your abdominals it is in a neutral position (palms facing the torso). Breathe out as you perform that movement. At that point you should be squeezing your back muscles hard.",3
7402,273,Hold that contraction for a second and slowly go back to the original position while breathing in. Tip: Remember to rotate the wrist as you go back to the starting position so that the palms are facing down again.,4
7403,273,Repeat for the recommended amount of repetitions and then perform the same movement with the right hand.,5
7404,274,Grab the pull-up bar with the palms facing forward using a wide grip.,0
7405,274,"As you have both arms extended in front of you holding the bar at a wide grip, bring your torso back around 30 degrees or so while creating a curvature on your lower back and sticking your chest out. This is your starting position.",1
7406,274,Pull your torso up while leaning to the left hand side until the bar almost touches your upper chest by drawing the shoulders and the upper arms down and back. Exhale as you perform this portion of the movement. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. The upper torso should remain stationary as it moves through space (no swinging) and only the arms should move. The forearms should do no other work other than hold the bar.,2
7407,274,"After a second of contraction, inhale as you go back to the starting position.",3
7408,274,"Now, pull your torso up while leaning to the right hand side until the bar almost touches your upper chest by drawing the shoulders and the upper arms down and back. Exhale as you perform this portion of the movement. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. The upper torso should remain stationary as it moves through space and only the arms should move. The forearms should do no other work other than hold the bar.",4
7409,274,"After a second of contraction, inhale as you go back to the starting position.",5
7410,274,Repeat steps 3-6 until you have performed the prescribed amount of repetitions for each side.,6
7411,275,"Begin by moving the pulleys to the high position, select the resistance to be used, and take a handle in each hand.",0
7412,275,"Step forward in front of both pulleys with your arms extended in front of you, bringing your hands together. Your head and chest should be up as you lean forward, while your feet should be staggered. This will be your starting position.",1
7413,275,"Keeping your left arm in place, allow your right arm to extend out to the side, maintaining a slight bend at the elbow. The right arm should be perpendicular to the body at approximately shoulder level.",2
7414,275,Return your arm back to the starting position by pulling your hand back to the midline of the body.,3
7415,275,Hold for a second at the starting position and repeat the movement on the opposite side. Continue alternating back and forth for the prescribed number of repetitions.,4
7416,276,Position a bar into a landmine or securely anchor it in a corner. Load the bar to an appropriate weight.,0
7417,276,"Raise the bar from the floor, taking it to your shoulders with one or both hands. Adopt a wide stance. This will be your starting position.",1
7418,276,"Perform the movement by extending the elbow, pressing the weight up. Move explosively, extending the hips and knees fully to produce maximal force.",2
7419,276,Return to the starting position.,3
7420,277,This drill teaches quick foot action. You need a single cone. Begin standing next to the cone with one arm back and one arm forward.,0
7421,277,"Chop the feet as quickly as possible, blocking with the arms. Circle the cone, keep your knees up, with violent foot action.",1
7422,277,Rest after three trips around the cone.,2
7423,278,"Begin by standing on one leg, with the bent knee raised. This will be your start position.",0
7424,278,"Using a countermovement jump, take off upward by extending the hip, knee, and ankle of the grounded leg.",1
7425,278,Immediately flex the knee and attempt to touch your butt with the heel of your jumping leg.,2
7426,278,Return the leg to a partially bent position underneath the hips and land. Your opposite leg should stay in relatively the same position throughout the drill.,3
7427,281,"To begin, load the sled with the desired weight and attach the pulling strap. You can pull with handles, use a harness, or attach the pulling strap to a weight belt.",0
7428,281,"Whether pulling forwards or backwards, lean in the direction of travel and progress by extending through the hips and knees.",1
7429,282,Attach dual handles to a sled connected by a rope or chain. Load the sled to a light weight.,0
7430,282,"Face the sled, backing up until there is some tension in the line. Take both handles at arms length at about waist level. Bend the knees slightly and keep your chest and head up. This will be your starting position.",1
7431,282,"Without flexing the elbow, pull the handles upward and apart, performing a reverse fly with some external rotation. Your palms should be facing forward as you do this.",2
7433,283,You will need a tire and a sledgehammer for this exercise. Stand in front of the tire about two feet away from it with a staggered stance. Grip the sledgehammer.,0
7434,283,"If you are right handed, your left hand should be at the bottom of the handle, and your right hand should be choking up closer to the head.",1
7435,283,"As you bring the sledge up, your right hand slides toward the head; as you swing down, your right hand will slide down to join your left hand. Slam it down as hard as you can against the tire. Control the bounce of the hammer off of the tire.",2
7436,283,Repeat on the other side.,3
7437,284,"With the bar at thigh level, load an appropriate weight.",0
7438,284,"Stand with the bar behind you, taking a shoulder-width, pronated grip on the bar and unhook the weight. You should be standing up straight with your head and chest up and your arms extended. This will be your starting position.",1
7443,285,"Take a wide grip on the bar and unhook the weight, removing your off hand from the bar. Your arm should be extended as you stand up straight with your head and chest up. This will be your starting position.",1
7444,285,"Begin the movement by flexing the elbow, raising the upper arm with the elbow pointed out. Continue until your upper arm is parallel to the floor.",2
7445,285,"After a brief pause, return the weight to the starting position.",3
7446,285,Repeat for the desired number of repetitions before engaging the hooks to rack the weight.,4
7447,286,Hold a dumbbell in each hand with a pronated grip. Your feet should be wide with your hips and knees extended. This will be your starting position.,0
7448,286,"Begin the movement by pulling both of the dumbbells to one side next to your hip, rotating your torso.",1
7449,286,"Keeping your arms straight and the dumbbells parallel to the ground, rotate your torso to swing the weights to your opposite side.",2
7450,286,"Continue alternating, rotating from one side to the other until the set is complete.",3
7451,287,"Begin in a prone position on the floor. Support your weight on your hands and toes, with your feet together and your body straight. Your arms should be bent to 90 degrees. This will be your starting position.",0
7452,287,"Initiate the movement by raising one foot off of the ground. Externally rotate the leg and bring the knee toward your elbow, as far forward as possible.",1
7453,287,Return this leg to the starting position and repeat on the opposite side.,2
7454,308,"Begin by gripping the bottom of the tire on the tread, and position your feet back a bit. Your chest should be driving into the tire.",0
7455,308,"To lift the tire, extend through the hips, knees, and ankles, driving into the tire and up.",1
7456,308,"As the tire reaches a 45 degree angle, step forward and drive a knee into the tire. As you do so adjust your grip to the upper portion of the tire and push it forward as hard as possible to complete the turn. Repeat as necessary.",2
7457,280,Roller skating is a fun activity which can be effective in improving cardiorespiratory fitness and muscular endurance. It requires relatively good balance and coordination. It is necessary to learn the basics of skating including turning and stopping and to wear protective gear to avoid possible injury.,0
7458,280,"You can skate at a comfortable pace for 30 minutes straight. If you want a cardio challenge, do interval skating speed skate two minutes of every five minutes, using the remaining three minutes to recover. A 150 lb person will typically burn about 175 calories in 30 minutes skating at a comfortable pace, similar to brisk walking.",1
7459,290,"Connect a standard handle on a tower, and move the cable to the lowest pulley position.",0
7460,290,"With your side to the cable, grab the handle with one hand and step away from the tower. You should be approximately arm length away from the pulley, with the tension of the weight on the cable. Your outstretched arm should be aligned with the cable.",1
7461,290,"With your feet positioned shoulder width apart, squat down and grab the handle with both hands. Your arms should still be fully extended.",2
7462,290,"In one motion, pull the handle up and across your body until your arms are in a fully-extended position above your head.",3
7463,290,Keep your back straight and your arms close to your body as you pivot your back foot and straighten your legs to get a full range of motion.,4
7464,290,Retract your arms and then your body. Return to the neutral position in a slow and controlled manner.,5
7465,290,Repeat to failure.,6
7466,290,"Then, reposition and repeat the same series of movements on the opposite side.",7
7467,291,"Connect a standard handle to a tower, and move the cable to the highest pulley position.",0
7468,291,"With your side to the cable, grab the handle with one hand and step away from the tower. You should be approximately arm length away from the pulley, with the tension of the weight on the cable. Your outstretched arm should be aligned with the cable.",1
7469,291,"With your feet positioned shoulder width apart, reach upward with your other hand and grab the handle with both hands. Your arms should still be fully extended.",2
7470,291,"In one motion, pull the handle down and across your body to your front knee while rotating your torso.",3
7471,291,Keep your back and arms straight and core tight while you pivot your back foot and bend your knees to get a full range of motion.,4
7472,291,Maintain your stance and straight arms. Return to the neutral position in a slow and controlled manner.,5
7473,291,Repeat to failure.,6
7474,291,"Then, reposition and repeat the same series of movements on the opposite side.",7
7475,292,"To begin, stand straight while holding a weight plate by the ridge at arm's length in each hand using a neutral grip (palms facing in). You feet should be shoulder width apart from each other. This will be your starting position.",0
7476,292,Lower the plates until the fingers are nearly extended but can still hold weights. Inhale as you lower the plates.,1
7477,292,Now raise the plates back to the starting position as you exhale by closing your hands.,2
7478,292,Repeat for the recommended amount of repetitions prescribed in your program.,3
7479,295,"Stand with your feet shoulder width apart holding a medicine ball in both hands. To begin, reach the medicine ball deep behind your head as you bend the knees slightly and lean back.",0
7480,295,"Violently throw the ball forward, flexing at the hip and using your whole body to complete the movement.",1
7481,295,"The medicine ball can be thrown to a partner or to a wall, receiving it as it bounces back.",2
7482,293,Start off with your feet hip-distance apart.,0
7483,293,Bend your knees slightly to keep them soft and springy.,1
7484,293,You may want to move your pelvis forward and backward and back few times before holding the tailbone forward in this stretch.,2
7485,298,Place a dumbbell standing up on a flat bench.,0
7486,298,"Ensuring that the dumbbell stays securely placed at the top of the bench, lie perpendicular to the bench (torso across it as in forming a cross) with only your shoulders lying on the surface. Hips should be below the bench and legs bent with feet firmly on the floor. The head will be off the bench as well.",1
7487,298,Grasp the dumbbell with both hands and hold it straight over your chest at arms length. Both palms should be pressing against the underside one of the sides of the dumbbell. This will be your starting position.Caution: Always ensure that the dumbbell used for this exercise is secure. Using a dumbbell with loose plates can result in the dumbbell falling apart and falling on your face.,2
7488,298,"While keeping your arms straight, lower the weight slowly in an arc behind your head while breathing in until you feel a stretch on the chest.",3
7489,298,"At that point, bring the dumbbell back to the starting position using the arc through which the weight was lowered and exhale as you perform this movement.",4
7490,298,Hold the weight on the initial position for a second and repeat the motion for the prescribed number of repetitions.,5
7491,300,This drill is great for chest passes when you lack a partner or a wall of sufficient strength. Lay on the ground on your back with your knees bent.,0
7492,300,"Begin with the ball on your chest, held with both hands on the bottom.",1
7493,300,"Explode up, extending through the elbow to throw the ball directly above you as high as possible.",2
7494,300,Catch the ball with both hands as it comes down.,3
7495,301,"Lay on the ground on your back with your knees bent. Hold the ball with one hand, extending the arm fully behind your head. This will be your starting position.",0
7496,301,"Initiate the movement at the shoulder, throwing the ball directly forward of you as you sit up, attempting to go for maximum distance.",1
7497,301,The ball can be thrown to a partner or bounced off of a wall.,2
7498,302,Lay on the ground on your back with your knees bent.,0
7499,302,"Hold the ball with both hands, extending the arms fully behind your head. This will be your starting position.",1
7500,302,"Initiate the movement at the shoulder, throwing the ball directly forward of you as you sit up, attempting to go for maximum distance.",2
7501,302,The ball can be thrown to a partner or bounced off of a wall.,3
7502,303,"Adjust the straps so the handles are at an appropriate height, below waist level.",0
7503,303,"Begin standing and grasping the handles. Lean into the straps, moving to an incline push-up position. This will be your starting position.",1
7504,303,"Keeping your arms straight, lean further into the suspension straps, bringing your body closer to the ground, allowing your shoulders to extend, raising your arms up and over your head.",2
7505,303,"Maintain a neutral spine and keep the rest of your body straight, your shoulders being the only joints allowed to move.",3
7506,303,"Pause during the peak contraction, and then return to the starting position.",4
7507,304,Secure a set of suspension straps with the handles hanging about a foot off of the ground. Move yourself into a pushup plank position facing away from the rack.,0
7508,304,"Place your feet into the handles. You should maintain a straight posture, not allowing the hips to sag. This will be your starting position.",1
7509,304,"Begin the movement by flexing the knees and hips, drawing the knees to your torso. As you do so, anteriorly tilt your pelvis, allowing your spine to flex.",2
7510,304,"At the top of the controlled motion, return to the starting position.",3
7511,306,"To begin, sit down on the abductor machine and select a weight you are comfortable with. When your legs are positioned properly, grip the handles on each side. Your entire upper body (from the waist up) should be stationary. This is the starting position.",0
7512,306,Slowly press against the machine with your legs to move them away from each other while exhaling.,1
7513,306,Feel the contraction for a second and begin to move your legs back to the starting position while breathing in. Note: Remember to keep your upper body stationary to prevent any injuries from occurring.,2
7514,306,Repeat for the recommended amount of repetitions.,3
7515,307,"To begin, sit down on the adductor machine and select a weight you are comfortable with. When your legs are positioned properly on the leg pads of the machine, grip the handles on each side. Your entire upper body (from the waist up) should be stationary. This is the starting position.",0
7516,307,Slowly press against the machine with your legs to move them towards each other while exhaling.,1
7517,307,Feel the contraction for a second and begin to move your legs back to the starting position while breathing in. Note: Remember to keep your upper body stationary and avoid fast jerking motions in order to prevent any injuries from occurring.,2
7518,307,Repeat for the recommended amount of repetitions.,3
7519,310,"To begin, lie down on the floor or an exercise mat with your back pressed against the floor. Your arms should be lying across your sides with the palms facing down.",0
7520,310,Your legs should be crossed by wrapping one ankle around the other. Slowly elevate your legs up in the air until your thighs are perpendicular to the floor with a slight bend at the knees. Note: Your knees and toes should be parallel to the floor as opposed to the thighs.,1
7521,310,Move your arms from the floor and cross them so they are resting on your chest. This is the starting position.,2
7522,310,"While keeping your lower back pressed against the floor, slowly lift your torso. Remember to exhale while perform this part of the exercise.",3
7523,310,Slowly begin to lower your torso back down to the starting position while inhaling.,4
7524,310,Repeat for the recommended amount of repetitions.,5
7525,311,Start by placing the middle of the V-bar in the middle of the pull-up bar (assuming that the pull-up station you are using does not have neutral grip handles). The V-Bar handles will be facing down so that you can hang from the pull-up bar through the use of the handles.,0
7526,311,"Once you securely place the V-bar, take a hold of the bar from each side and hang from it. Stick your chest out and lean yourself back slightly in order to better engage the lats. This will be your starting position.",1
7527,311,"Using your lats, pull your torso up while leaning your head back slightly so that you do not hit yourself with the chin-up bar. Continue until your chest nearly touches the V-bar. Exhale as you execute this motion.",2
7528,311,"After a second hold on the contracted position, slowly lower your body back to the starting position as you breathe in.",3
7529,311,Repeat for the prescribed number of repetitions.,4
7530,312,"To begin, lie down on an exercise ball with your torso pressing against the ball and parallel to the floor. The ball of your feet should be pressed against the floor to help keep you balanced. Place a weighted plate under your chin or behind your neck. This is the starting position.",0
7531,312,Slowly raise your torso up by bending at the waist and lower back. Remember to exhale during this movement.,1
7532,312,Hold the contraction on your lower back for a second and lower your torso back down to the starting position while inhaling.,2
7533,312,Repeat for the recommended amount of repetitions prescribed in your program.,3
7534,313,Lie flat on your back with your feet flat on the ground or resting on a bench with your knees bent at a 90 degree angle.,0
7535,313,"Hold a weight to your chest, or you may hold it extended above your torso. This will be your starting position.",1
7536,313,"Now, exhale and slowly begin to roll your shoulders off the floor. Your shoulders should come up off the floor about 4 inches while your lower back remains on the floor.",2
7537,313,"At the top of the movement, flex your abdominals and hold for a brief pause.",3
7538,313,Then inhale and slowly lower yourself back down to the starting position.,4
7539,314,"Start out by strapping the bands around the base of the decline bench. Place the handles towards the inside of the decline bench so that when lying down, you can reach for both of them.",0
7540,314,Position your legs through the decline machine until they are secured. Now reach for the exercise bands with both hands. Use a pronated (palms forward) grip to grasp the handles. Position them near your collar bone and rotate your wrist to a neutral grip (palms facing the torso). Note: Your arms should remain stationary throughout the exercise. This is the starting position.,1
7541,314,Move your torso upward until your upper body is perpendicular to the floor while exhaling. Hold the contraction for a second and lower your upper body back down to the starting position while inhaling.,2
7542,314,Repeat for the recommended amount of repetitions.,3
7543,315,Lie down on a decline bench with both legs securely locked in position. Reach for the barbell behind the head using a pronated grip (palms facing out). Make sure to grab the barbell wider than shoulder width apart for this exercise. Slowly lift the barbell up from the floor by using your arms.,0
7544,315,"When positioned properly, your arms should be fully extended and perpendicular to the floor. This is the starting position.",1
7545,315,"Begin by moving the barbell back down in a semicircular motion as if you were going to place it on the floor, but instead, stop when the arms are parallel to the floor. Tip: Keep the arms fully extended at all times. The movement should only happen at the shoulder joint. Inhale as you perform this portion of the movement.",2
7546,315,Now bring the barbell up while exhaling until you are back at the starting position. Remember to keep full control of the barbell at all times.,3
7547,315,Repeat the movement for the prescribed amount of repetitions of your training program.,4
7548,315,"When finished with your set, slowly lower the barbell back down until it is level with your head and release it.",5
7549,316,"Begin with a barbell loaded on the floor. Adopt a wide stance, and then bend at the hips to grab the bar. Your hips should be as far back as possible, and your legs nearly straight. Keep your back straight, and your head and chest up. This will be your starting position.",0
7550,316,"Begin the movement be engaging the hips, driving them forward as you allow the arms to hang straight. Continue until you are standing straight up, and then slowly return the weight to the starting position. For successive reps, the weight need not touch the floor.",1
7551,317,Hang from a pull-up bar using a pronated grip. Your arms and legs should be extended. This will be your starting position.,0
7552,317,Begin by quickly raising one knee as high as you can. Do not swing your body or your legs. 3,1
7553,317,"Immediately reverse the motion, returning that leg to the starting position. Simultaneously raise the opposite knee as high as possible.",2
7554,317,Continue alternating between legs until the set is complete.,3
7555,320,"To begin, stand straight up grabbing a wrist roller using a pronated grip (palms facing down). Your feet should be shoulder width apart.",0
7556,320,Slowly lift both arms until they are fully extended and parallel to the floor in front of you. Note: Make sure the rope is not wrapped around the roller. Your entire body should be stationary except for the forearms. This is the starting position.,1
7557,320,Rotate one wrist at a time in an upward motion to bring the weight up to the bar by rolling the rope around the roller.,2
7558,320,"Once the weight has reached the bar, slowly begin to lower the weight back down by rotating the wrist in a downward motion until the weight reaches the starting position.",3
7559,320,Repeat for the prescribed amount of repetitions in your program.,4
7560,321,Hold a barbell with both hands and your palms facing down; hands spaced about shoulder width. This will be your starting position.,0
7561,321,"Alternating between each of your hands, perform the movement by extending the wrist as though you were rolling up a newspaper. Continue alternating back and forth until failure.",1
7562,321,"Reverse the motion by flexing the wrist, rolling the opposite direction. Continue the alternating motion until failure.",2
7563,322,"The yoke is usually done with a yoke apparatus, but is sometimes seen with refrigerators or other heavy objects.",0
7564,322,"Begin by racking the apparatus across the back of the shoulders. With your head looking forward and back arched, lift the yoke by driving through the heels.",1
7565,322,"Begin walking as quickly as possible using short, quick steps. You may hold the side posts of the yoke to help steady it and hold it in position. Continue for the given distance as fast as possible, usually 75-100 feet.",2
7566,323,Lie down on the floor and secure your feet. Your legs should be bent at the knees.,0
7567,323,Place your hands behind or to the side of your head. You will begin with your back on the ground. This will be your starting position.,1
7568,323,Flex your hips and spine to raise your torso toward your knees.,2
7569,323,"At the top of the contraction your torso should be perpendicular to the ground. Reverse the motion, going only of the way down.",3
7570,323,Repeat for the recommended amount of repetitions.,4
7571,325,Assume a comfortable stance with one foot slightly in front of the other.,0
7572,325,"Begin by pushing off with the front leg, driving the opposite knee forward and as high as possible before landing. Attempt to cover as much distance to each side with each bound.",1
7573,325,It may help to use a line on the ground to guage distance from side to side.,2
7574,325,Repeat the sequence with the other leg.,3
7575,326,Anchor a band around a solid post or other object.,0
7576,326,"Stand with your left side to the post, and put your right foot through the band, getting it around the ankle.",1
7577,326,Stand up straight and hold onto the post if needed. This will be your starting position.,2
7578,326,"Keeping the knee straight, raise your right legs out to the side as far as you can.",3
7579,326,Return to the starting position and repeat for the desired rep count.,4
7580,326,Switch sides.,5
7581,327,"Assume a plank position on the ground. You should be supporting your bodyweight on your toes and forearms, keeping your torso straight. Your forearms should be shoulder-width apart. This will be your starting position.",0
7582,327,"Pressing your palms firmly into the ground, extend through the elbows to raise your body from the ground. Keep your torso rigid as you perform the movement.",1
7583,327,Slowly lower your forearms back to the ground by allowing the elbows to flex.,2
7584,327,Repeat.,3
7585,328,Begin by lying on your back on the ground. Your legs should be straight and your arms at your side. This will be your starting position.,0
7586,328,"To perform the movement, tuck the knees toward your chest by flexing the hips and knees. Following this, extend your legs directly above you so that they are perpendicular to the ground. Rotate and elevate your pelvis to raise your glutes from the floor.",1
7587,328,"After a brief pause, return to the starting position.",2
7588,329,You will need several boxes lined up about 8 feet apart.,0
7589,329,Begin facing the first box with one leg slightly behind the other.,1
7590,329,"Drive off the back leg, attempting to gain as much height with the hips as possible.",2
7591,329,"Immediately upon landing on the box, drive the other leg forward and upward to gain height and distance, leaping from the box. Land between the first two boxes with the same leg that landed on the first box.",3
7592,329,"Then, step to the next box and repeat.",4
7593,333,Stand with your torso upright holding two dumbbells in your hands by your sides. This will be your starting position.,0
7594,333,"Step forward with your right leg around 2 feet or so from the foot being left stationary behind and lower your upper body down, while keeping the torso upright and maintaining balance. Inhale as you go down. Note: As in the other exercises, do not allow your knee to go forward beyond your toes as you come down, as this will put undue stress on the knee joint. Make sure that you keep your front shin perpendicular to the ground.",1
7595,333,"Using mainly the heel of your foot, push up and go back to the starting position as you exhale.",2
7596,333,Repeat the movement for the recommended amount of repetitions and then perform with the left leg.,3
7597,336,Lie on an exercise mat or a flat bench with your legs off the end.,0
7598,336,Place your hands either under your glutes with your palms down or by the sides holding on to the bench (or with palms down by the side on an exercise mat). Also extend your legs straight out. This will be your starting position.,1
7599,336,Bend your knees and pull your upper thighs into your midsection as you breathe out. Continue this movement until your knees are near your chest. Hold the contracted position for a second.,2
7600,336,"As you breathe in, slowly return to the starting position.",3
7601,336,Repeat for the recommended amount of repetitions.,4
7602,337,"Adjust the j-hooks so they are at the appropriate height to rack the bar. For this exercise, drape the chains directly over the end of the bar, trying to keep the ends away from the plates.",0
7603,337,"Begin lying on the floor with your head near the end of a power rack. Keeping your shoulder blades pulled together, pull the bar off of the hooks.",1
7604,337,"Lower the bar towards the bottom of your chest or upper stomach, squeezing the bar and attempting to pull it apart as you do so. Ensure that you tuck your elbows throughout the movement. Lower the bar until your upper arm contacts the ground and pause, preventing any slamming or bouncing of the weight.",2
7605,337,"Press the bar back up as fast as you can, keeping the bar, your wrists, and elbows in line as you do so.",3
7606,338,"Utilize a heavy bag for this exercise. Assume an upright stance next to the bag, with your feet staggered, fairly wide apart. Place your hand on the bag at about chest height. This will be your starting position.",0
7607,338,"Begin by twisting at the waist, pushing the bag forward as hard as possible. Perform this move quickly, pushing the bag away from your body.",1
7608,338,Receive the bag as it swings back by reversing these steps.,2
7609,340,"Place a kettlebell on the ground between your feet. Position your feet in a wide stance, and grasp the kettlebell with two hands. Set your hips back as far as possible, with your knees bent. Keep your chest and head up. This will be your starting position.",0
7610,340,"Begin by extending the hips and knees, simultaneously pulling the kettlebell to your shoulders, raising your elbows as you do so. Reverse the motion to return to the starting position.",1
7611,343,Position a number of cones in a row several feet apart.,0
7612,343,"Stand next to the end of the cones, facing 90 degrees to the direction of travel. This will be your starting position.",1
7613,343,"Begin the jump by dipping with the knees to initiate a stretch reflex, and immediately reverse direction to push off the ground, jumping up and sideways over the cone.",2
7614,343,"Use your legs to absorb impact upon landing, and rebound into the next jump, continuing down the row of cones.",3
7615,344,Lie on an exercise mat with your legs extended and your hands either palms facing down next to you or under your glutes. Tip: My preference is with the hands next to me. This will be your starting position.,0
7616,344,"Bend your knees and pull your upper thighs into your midsection as you breathe out. Continue the motion until your knees are around chest level. Contract your abs as you execute this movement and hold for a second at the top. Tip: As you perform the motion, the lower legs (calves) should always remain parallel to the floor.",1
7617,344,Return to the starting position as you inhale.,2
7618,344,Repeat for the recommended amount of repetitions.,3
7619,345,Lie on your stomach with your arms out to your sides. This will be your starting position.,0
7620,345,"Using your lower back muscles, extend your spine lifting your chest off of the ground. Do not use your arms to push yourself up. Keep your head up during the movement. Repeat for 10-20 repetitions.",1
7621,346,Stand with your torso upright holding a kettlebell in your right hand. This will be your starting position.,0
7622,346,"Step forward with your left foot and lower your upper body down by flexing the hip and the knee, keeping the torso upright. Lower your back knee until it nearly touches the ground.",1
7623,346,"As you lunge, pass the kettlebell under your front leg to your opposite hand.",2
7624,346,"Pressing through the heel of your foot, return to the starting position.",3
7625,346,"Repeat the movement for the recommended amount of repetitions, alternating legs.",4
7626,350,Secure your feet and lay back on the floor. Your knees should be bent. Hold a weight with both hands to your chest. This will be your starting position.,0
7627,350,Initiate the movement by flexing the hips and spine to raise your torso up from the ground.,1
7628,350,"As you move up, press the weight up so that it is above your head at the top of the movement.",2
7629,350,"Return the weight to your chest as you reverse the sit-up motion, ensuring not to go all the way down to the floor.",3
7630,342,Start by kneeling on a mat with your palms flat and your fingers pointing back toward your knees.,0
7631,342,Slowly lean back keeping your palms flat on the floor until you feel a stretch in your wrists and forearms. Hold for 20-30 seconds.,1
7632,347,Stand so your feet are shoulder width apart and your hands are on your hips.,0
7633,347,"Twist at your waist until you feel a stretch. Hold for 10 to 15 seconds, then twist to the other side.",1
7634,355,"In the power stairs, implements are moved up a staircase. For training purposes, these can be performed with a tire or box.",0
7635,355,"Begin by taking the implement with both hands. Set your feet wide, with your head and chest up. Drive through the ground with your heels, extending your knees and hips to raise the weight from the ground.",1
7636,355,"As you lean back, attempt to swing the weight onto the stairs, which are usually around 16-18 high. You can use your legs to help push the weight onto the stair.",2
7637,355,"Repeat for 3-5 repetitions, and continue with a heavier weight, moving as fast as possible.",3
7638,357,Sit on a bench with the legs stretched out in front of you slightly below parallel and your arms holding on to the sides of the bench. Your torso should be leaning backwards around a 45-degree angle from the bench. This will be your starting position.,0
7639,357,Bring the knees in toward you as you move your torso closer to them at the same time. Breathe out as you perform this movement.,1
7640,357,"After a second pause, go back to the starting position as you inhale.",2
7641,357,Repeat for the recommended amount of repetitions.,3
7642,359,Put a bench in front of a low pulley machine that has a barbell or EZ Curl attachment on it.,0
7643,359,Move the bench far enough away so that when you bring the handle to the top of your thighs tension is created on the cable due to the weight stack being moved up.,1
7644,359,"Now hold the handle with both hands, palms up, using a shoulder-width grip.",2
7645,359,"Step back and sit on the bench with your feet about shoulder width apart, firmly on the floor.",3
7646,359,Lean forward and place the forearms on your thighs with the back of your wrists over your knees. This will be your starting position.,4
7647,359,"Lower the bar as far as possible, while inhaling and keeping a tight grip.",5
7648,359,Now curl the bar up as high as possible while contracting the forearms. Tip: Only the wrist should move; not the forearms.,6
7649,359,After a second contraction at the top go back to the starting position as you inhale.,7
7650,359,Repeat for the recommended amount of repetitions.,8
7651,361,"Stand next to a chair, which you may hold onto as a support. Stand on one leg. This will be your starting position.",0
7652,361,"Keeping your leg straight, raise it as far out to the side as possible, and swing it back down, allowing it to cross the opposite leg.",1
7653,361,"Repeat this swinging motion 5-10 times, increasing the range of motion as you do so.",2
