id,name,pattern,primary_muscle,primary_region,cns_load,skill_level,compound,is_complex_lift,is_unilateral,metric_type,description,substitution_group,user_id,fatigue_factor,stimulus_factor,injury_risk_factor,min_recovery_hours,spinal_compression,tier,metabolic_demand,biomechanics_profile,embedding_description
291,Standing Cable Wood Chop,isolation,core,full body,moderate,intermediate,false,false,false,reps,,wood_chop,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Standing Cable Wood Chop Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: cable Tags: strength Disciplines: bodybuilding Substitution group: wood_chop Coaching cues: Connect a standard handle to a tower, and move the cable to the highest pulley position. | With your side to the cable, grab the handle with one hand and step away from the tower. You should be approximately arm length away from the pulley, with the tension of the weight on the cable. Your outstretched arm should be aligned with the cable. | With your feet positioned shoulder width apart, reach upward with your other hand and grab the handle with both hands. Your arms should still be fully extended. | In one motion, pull the handle down and across your body to your front knee while rotating your torso. | Keep your back and arms straight and core tight while you pivot your back foot and bend your knees to get a full range of motion. | Maintain your stance and straight arms. Return to the neutral position in a slow and controlled manner. | Repeat to failure. | Then, reposition and repeat the same series of movements on the opposite side."
292,Standing Olympic Plate Hand Squeeze,isolation,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,olympic_plate_hand_squeeze,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Standing Olympic Plate Hand Squeeze Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: strength Disciplines: bodybuilding Substitution group: olympic_plate_hand_squeeze Coaching cues: To begin, stand straight while holding a weight plate by the ridge at arm's length in each hand using a neutral grip (palms facing in). You feet should be shoulder width apart from each other. This will be your starting position. | Lower the plates until the fingers are nearly extended but can still hold weights. Inhale as you lower the plates. | Now raise the plates back to the starting position as you exhale by closing your hands. | Repeat for the recommended amount of repetitions prescribed in your program."
295,Standing Two-Arm Overhead Throw,horizontal_pull,full_body,full body,moderate,intermediate,true,false,false,time,,two_arm_overhead_throw,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Standing Two-Arm Overhead Throw Pattern: MovementPattern.HORIZONTAL_PULL Primary muscle: PrimaryMuscle.FULL_BODY Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: medicine_ball Tags: plyometrics Substitution group: two_arm_overhead_throw Coaching cues: Stand with your feet shoulder width apart holding a medicine ball in both hands. To begin, reach the medicine ball deep behind your head as you bend the knees slightly and lean back. | Violently throw the ball forward, flexing at the hip and using your whole body to complete the movement. | The medicine ball can be thrown to a partner or to a wall, receiving it as it bounces back."
293,Standing Pelvic Tilt,mobility,lower_back,posterior lower,moderate,intermediate,false,false,false,reps,,pelvic_tilt,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Standing Pelvic Tilt Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.LOWER_BACK Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: pelvic_tilt Coaching cues: Start off with your feet hip-distance apart. | Bend your knees slightly to keep them soft and springy. | You may want to move your pelvis forward and backward and back few times before holding the tailbone forward in this stretch."
306,Thigh Abductor,isolation,adductors,lower body,moderate,intermediate,false,false,false,reps,,thigh_abductor,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Thigh Abductor Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.ADDUCTORS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: machine Tags: strength Disciplines: bodybuilding Substitution group: thigh_abductor Coaching cues: To begin, sit down on the abductor machine and select a weight you are comfortable with. When your legs are positioned properly, grip the handles on each side. Your entire upper body (from the waist up) should be stationary. This is the starting position. | Slowly press against the machine with your legs to move them away from each other while exhaling. | Feel the contraction for a second and begin to move your legs back to the starting position while breathing in. Note: Remember to keep your upper body stationary to prevent any injuries from occurring. | Repeat for the recommended amount of repetitions."
298,Straight-Arm Dumbbell Pullover,isolation,chest,anterior upper,moderate,intermediate,false,false,false,reps,,straight_arm_pullover,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Straight-Arm Dumbbell Pullover Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Disciplines: bodybuilding Substitution group: straight_arm_pullover Coaching cues: Place a dumbbell standing up on a flat bench. | Ensuring that the dumbbell stays securely placed at the top of the bench, lie perpendicular to the bench (torso across it as in forming a cross) with only your shoulders lying on the surface. Hips should be below the bench and legs bent with feet firmly on the floor. The head will be off the bench as well. | Grasp the dumbbell with both hands and hold it straight over your chest at arms length. Both palms should be pressing against the underside one of the sides of the dumbbell. This will be your starting position.Caution: Always ensure that the dumbbell used for this exercise is secure. Using a dumbbell with loose plates can result in the dumbbell falling apart and falling on your face. | While keeping your arms straight, lower the weight slowly in an arc behind your head while breathing in until you feel a stretch on the chest. | At that point, bring the dumbbell back to the starting position using the arc through which the weight was lowered and exhale as you perform this movement. | Hold the weight on the initial position for a second and repeat the motion for the prescribed number of repetitions."
301,Supine One-Arm Overhead Throw,horizontal_pull,core,full body,moderate,intermediate,true,false,false,time,,supine_one_arm_overhead_throw,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Supine One-Arm Overhead Throw Pattern: MovementPattern.HORIZONTAL_PULL Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: medicine_ball Tags: plyometrics Substitution group: supine_one_arm_overhead_throw Coaching cues: Lay on the ground on your back with your knees bent. Hold the ball with one hand, extending the arm fully behind your head. This will be your starting position. | Initiate the movement at the shoulder, throwing the ball directly forward of you as you sit up, attempting to go for maximum distance. | The ball can be thrown to a partner or bounced off of a wall."
302,Supine Two-Arm Overhead Throw,horizontal_pull,core,full body,moderate,intermediate,true,false,false,time,,supine_two_arm_overhead_throw,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Supine Two-Arm Overhead Throw Pattern: MovementPattern.HORIZONTAL_PULL Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: medicine_ball Tags: plyometrics Substitution group: supine_two_arm_overhead_throw Coaching cues: Lay on the ground on your back with your knees bent. | Hold the ball with both hands, extending the arms fully behind your head. This will be your starting position. | Initiate the movement at the shoulder, throwing the ball directly forward of you as you sit up, attempting to go for maximum distance. | The ball can be thrown to a partner or bounced off of a wall."
303,Suspended Fallout,isolation,core,full body,moderate,intermediate,false,false,false,reps,,suspended_fallout,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Suspended Fallout Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: strength Disciplines: bodybuilding Substitution group: suspended_fallout Coaching cues: Adjust the straps so the handles are at an appropriate height, below waist level. | Begin standing and grasping the handles. Lean into the straps, moving to an incline push-up position. This will be your starting position. | Keeping your arms straight, lean further into the suspension straps, bringing your body closer to the ground, allowing your shoulders to extend, raising your arms up and over your head. | Maintain a neutral spine and keep the rest of your body straight, your shoulders being the only joints allowed to move. | Pause during the peak contraction, and then return to the starting position."
513,Romanian Deadlifts,hinge,hamstrings,posterior lower,moderate,intermediate,true,false,false,reps,Imported during migration,,,1,1,1,24,low,bronze,anabolic,,"Movement: Romanian Deadlifts Pattern: MovementPattern.HINGE Primary muscle: PrimaryMuscle.HAMSTRINGS Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.LOW Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Description: Imported during migration"
304,Suspended Reverse Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,suspended_reverse_crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Suspended Reverse Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: other Tags: strength Substitution group: suspended_reverse_crunch Coaching cues: Secure a set of suspension straps with the handles hanging about a foot off of the ground. Move yourself into a pushup plank position facing away from the rack. | Place your feet into the handles. You should maintain a straight posture, not allowing the hips to sag. This will be your starting position. | Begin the movement by flexing the knees and hips, drawing the knees to your torso. As you do so, anteriorly tilt your pelvis, allowing your spine to flex. | At the top of the controlled motion, return to the starting position."
515,Upright Row,vertical_pull,side_delts,shoulder,moderate,intermediate,true,false,false,reps,Imported during migration,,,1,1,1,24,low,bronze,anabolic,,"Movement: Upright Row Pattern: MovementPattern.VERTICAL_PULL Primary muscle: PrimaryMuscle.SIDE_DELTS Primary region: PrimaryRegion.SHOULDER Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.LOW Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Description: Imported during migration"
307,Thigh Adductor,isolation,adductors,lower body,moderate,intermediate,false,false,false,reps,,thigh_adductor,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Thigh Adductor Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.ADDUCTORS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: machine Tags: strength Disciplines: bodybuilding Substitution group: thigh_adductor Coaching cues: To begin, sit down on the adductor machine and select a weight you are comfortable with. When your legs are positioned properly on the leg pads of the machine, grip the handles on each side. Your entire upper body (from the waist up) should be stationary. This is the starting position. | Slowly press against the machine with your legs to move them towards each other while exhaling. | Feel the contraction for a second and begin to move your legs back to the starting position while breathing in. Note: Remember to keep your upper body stationary and avoid fast jerking motions in order to prevent any injuries from occurring. | Repeat for the recommended amount of repetitions."
310,Tuck Crunch,core,core,full body,moderate,intermediate,false,false,false,time,,tuck_crunch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Tuck Crunch Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: none Tags: strength Substitution group: tuck_crunch Coaching cues: To begin, lie down on the floor or an exercise mat with your back pressed against the floor. Your arms should be lying across your sides with the palms facing down. | Your legs should be crossed by wrapping one ankle around the other. Slowly elevate your legs up in the air until your thighs are perpendicular to the floor with a slight bend at the knees. Note: Your knees and toes should be parallel to the floor as opposed to the thighs. | Move your arms from the floor and cross them so they are resting on your chest. This is the starting position. | While keeping your lower back pressed against the floor, slowly lift your torso. Remember to exhale while perform this part of the exercise. | Slowly begin to lower your torso back down to the starting position while inhaling. | Repeat for the recommended amount of repetitions."
312,Weighted Ball Hyperextension,isolation,lower_back,posterior lower,moderate,intermediate,false,false,false,reps,,weighted_ball_hyperextension,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Weighted Ball Hyperextension Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.LOWER_BACK Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: exercise ball Tags: strength Disciplines: bodybuilding Substitution group: weighted_ball_hyperextension Coaching cues: To begin, lie down on an exercise ball with your torso pressing against the ball and parallel to the floor. The ball of your feet should be pressed against the floor to help keep you balanced. Place a weighted plate under your chin or behind your neck. This is the starting position. | Slowly raise your torso up by bending at the waist and lower back. Remember to exhale during this movement. | Hold the contraction on your lower back for a second and lower your torso back down to the starting position while inhaling. | Repeat for the recommended amount of repetitions prescribed in your program."
313,Weighted Crunches,core,core,full body,moderate,intermediate,false,false,false,time,,weighted_crunches,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Weighted Crunches Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.TIME Equipment: medicine_ball Tags: strength Substitution group: weighted_crunches Coaching cues: Lie flat on your back with your feet flat on the ground or resting on a bench with your knees bent at a 90 degree angle. | Hold a weight to your chest, or you may hold it extended above your torso. This will be your starting position. | Now, exhale and slowly begin to roll your shoulders off the floor. Your shoulders should come up off the floor about 4 inches while your lower back remains on the floor. | At the top of the movement, flex your abdominals and hold for a brief pause. | Then inhale and slowly lower yourself back down to the starting position."
314,Weighted Sit-Ups - With Bands,core,core,full body,moderate,intermediate,false,false,false,reps,,weighted_sit_ups_with_s,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Weighted Sit-Ups - With Bands Pattern: MovementPattern.CORE Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: strength Substitution group: weighted_sit_ups_with_s Coaching cues: Start out by strapping the bands around the base of the decline bench. Place the handles towards the inside of the decline bench so that when lying down, you can reach for both of them. | Position your legs through the decline machine until they are secured. Now reach for the exercise bands with both hands. Use a pronated (palms forward) grip to grasp the handles. Position them near your collar bone and rotate your wrist to a neutral grip (palms facing the torso). Note: Your arms should remain stationary throughout the exercise. This is the starting position. | Move your torso upward until your upper body is perpendicular to the floor while exhaling. Hold the contraction for a second and lower your upper body back down to the starting position while inhaling. | Repeat for the recommended amount of repetitions."
326,Band Hip Adductions,isolation,adductors,lower body,moderate,intermediate,false,false,false,reps,,hip_adductions,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Band Hip Adductions Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.ADDUCTORS Primary region: PrimaryRegion.LOWER_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: band Tags: strength Disciplines: bodybuilding Substitution group: hip_adductions Coaching cues: Anchor a band around a solid post or other object. | Stand with your left side to the post, and put your right foot through the band, getting it around the ankle. | Stand up straight and hold onto the post if needed. This will be your starting position. | Keeping the knee straight, raise your right legs out to the side as far as you can. | Return to the starting position and repeat for the desired rep count. | Switch sides."
315,Wide-Grip Decline Barbell Pullover,isolation,chest,anterior upper,moderate,intermediate,false,false,false,reps,,wide_grip_pullover,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Wide-Grip Decline Barbell Pullover Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CHEST Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Tags: strength Disciplines: bodybuilding Substitution group: wide_grip_pullover Coaching cues: Lie down on a decline bench with both legs securely locked in position. Reach for the barbell behind the head using a pronated grip (palms facing out). Make sure to grab the barbell wider than shoulder width apart for this exercise. Slowly lift the barbell up from the floor by using your arms. | When positioned properly, your arms should be fully extended and perpendicular to the floor. This is the starting position. | Begin by moving the barbell back down in a semicircular motion as if you were going to place it on the floor, but instead, stop when the arms are parallel to the floor. Tip: Keep the arms fully extended at all times. The movement should only happen at the shoulder joint. Inhale as you perform this portion of the movement. | Now bring the barbell up while exhaling until you are back at the starting position. Remember to keep full control of the barbell at all times. | Repeat the movement for the prescribed amount of repetitions of your training program. | When finished with your set, slowly lower the barbell back down until it is level with your head and release it."
316,Wide Stance Stiff Legs,lunge,hamstrings,posterior lower,moderate,intermediate,false,false,false,reps,,stiff_legs,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Wide Stance Stiff Legs Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.HAMSTRINGS Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Disciplines: olympic_weightlifting Substitution group: stiff_legs Coaching cues: Begin with a barbell loaded on the floor. Adopt a wide stance, and then bend at the hips to grab the bar. Your hips should be as far back as possible, and your legs nearly straight. Keep your back straight, and your head and chest up. This will be your starting position. | Begin the movement be engaging the hips, driving them forward as you allow the arms to hang straight. Continue until you are standing straight up, and then slowly return the weight to the starting position. For successive reps, the weight need not touch the floor."
342,Kneeling Forearm Stretch,mobility,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,kneeling_forearm_stretch,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Kneeling Forearm Stretch Pattern: MovementPattern.MOBILITY Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: stretching, mobility Substitution group: kneeling_forearm_stretch Coaching cues: Start by kneeling on a mat with your palms flat and your fingers pointing back toward your knees. | Slowly lean back keeping your palms flat on the floor until you feel a stretch in your wrists and forearms. Hold for 20-30 seconds."
320,Wrist Roller,isolation,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,wrist_roller,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Wrist Roller Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: strength Disciplines: bodybuilding Substitution group: wrist_roller Coaching cues: To begin, stand straight up grabbing a wrist roller using a pronated grip (palms facing down). Your feet should be shoulder width apart. | Slowly lift both arms until they are fully extended and parallel to the floor in front of you. Note: Make sure the rope is not wrapped around the roller. Your entire body should be stationary except for the forearms. This is the starting position. | Rotate one wrist at a time in an upward motion to bring the weight up to the bar by rolling the rope around the roller. | Once the weight has reached the bar, slowly begin to lower the weight back down by rotating the wrist in a downward motion until the weight reaches the starting position. | Repeat for the prescribed amount of repetitions in your program."
321,Wrist Rotations with Straight Bar,isolation,forearms,anterior upper,moderate,intermediate,false,false,false,reps,,wrist_rotations_with_straight_bar,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Wrist Rotations with Straight Bar Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.FOREARMS Primary region: PrimaryRegion.ANTERIOR_UPPER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: barbell Tags: strength Disciplines: bodybuilding Substitution group: wrist_rotations_with_straight_bar Coaching cues: Hold a barbell with both hands and your palms facing down; hands spaced about shoulder width. This will be your starting position. | Alternating between each of your hands, perform the movement by extending the wrist as though you were rolling up a newspaper. Continue alternating back and forth until failure. | Reverse the motion by flexing the wrist, rolling the opposite direction. Continue the alternating motion until failure."
325,Alternate Leg Diagonal Bound,lunge,quadriceps,anterior lower,moderate,intermediate,false,false,false,reps,,alternate_leg_diagonal_bound,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Alternate Leg Diagonal Bound Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: plyometrics Substitution group: alternate_leg_diagonal_bound Coaching cues: Assume a comfortable stance with one foot slightly in front of the other. | Begin by pushing off with the front leg, driving the opposite knee forward and as high as possible before landing. Attempt to cover as much distance to each side with each bound. | It may help to use a line on the ground to guage distance from side to side. | Repeat the sequence with the other leg."
328,Bottoms Up,isolation,core,full body,moderate,intermediate,false,false,false,reps,,bottoms_up,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Bottoms Up Pattern: MovementPattern.ISOLATION Primary muscle: PrimaryMuscle.CORE Primary region: PrimaryRegion.FULL_BODY Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: none Tags: strength Disciplines: bodybuilding Substitution group: bottoms_up Coaching cues: Begin by lying on your back on the ground. Your legs should be straight and your arms at your side. This will be your starting position. | To perform the movement, tuck the knees toward your chest by flexing the hips and knees. Following this, extend your legs directly above you so that they are perpendicular to the ground. Rotate and elevate your pelvis to raise your glutes from the floor. | After a brief pause, return to the starting position."
329,Box Skip,lunge,hamstrings,posterior lower,moderate,intermediate,false,false,false,reps,,box_skip,,0.4,0.6,0.4,24,none,bronze,anabolic,,"Movement: Box Skip Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.HAMSTRINGS Primary region: PrimaryRegion.POSTERIOR_LOWER Characteristics: compound=False, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: other Tags: plyometrics Substitution group: box_skip Coaching cues: You will need several boxes lined up about 8 feet apart. | Begin facing the first box with one leg slightly behind the other. | Drive off the back leg, attempting to gain as much height with the hips as possible. | Immediately upon landing on the box, drive the other leg forward and upward to gain height and distance, leaping from the box. Land between the first two boxes with the same leg that landed on the first box. | Then, step to the next box and repeat."
333,Dumbbell Lunges,lunge,quadriceps,anterior lower,moderate,intermediate,true,false,false,reps,,lunges,,0.6,0.8,0.4,48,none,bronze,anabolic,,"Movement: Dumbbell Lunges Pattern: MovementPattern.LUNGE Primary muscle: PrimaryMuscle.QUADRICEPS Primary region: PrimaryRegion.ANTERIOR_LOWER Characteristics: compound=True, unilateral=False, complex_lift=False CNS load: CNSLoad.MODERATE Skill level: SkillLevel.INTERMEDIATE Spinal compression: SpinalCompression.NONE Tier: MovementTier.BRONZE Metabolic demand: MetabolicDemand.ANABOLIC Metric type: MetricType.REPS Equipment: dumbbell Tags: strength Substitution group: lunges Coaching cues: Stand with your torso upright holding two dumbbells in your hands by your sides. This will be your starting position. | Step forward with your right leg around 2 feet or so from the foot being left stationary behind and lower your upper body down, while keeping the torso upright and maintaining balance. Inhale as you go down. Note: As in the other exercises, do not allow your knee to go forward beyond your toes as you come down, as this will put undue stress on the knee joint. Make sure that you keep your front shin perpendicular to the ground. | Using mainly the heel of your foot, push up and go back to the starting position as you exhale. | Repeat the movement for the recommended amount of repetitions and then perform with the left leg."
